,2017-12-29,2018-12-28,2020-01-03,2021-01-01,2021-12-31
Intangible Assets,364800000.0,744300000.0,678700000.0,580100000.0,506600000.0
Capital Surplus,1461100000.0,1591900000.0,1692800000.0,1801700000.0,1935600000.0
Total Liab,1901800000.0,3101600000.0,3520300000.0,3278300000.0,3154900000.0
Total Stockholder Equity,2414500000.0,2674400000.0,3119000000.0,3596900000.0,3944700000.0
Deferred Long Term Liab,35000000.0,41300000.0,45400000.0,51300000.0,59700000.0
Other Current Liab,355100000.0,482200000.0,659600000.0,711700000.0,715300000.0
Total Assets,4316300000.0,5776400000.0,6640700000.0,6876900000.0,7099600000.0
Common Stock,200000.0,300000.0,200000.0,300000.0,300000.0
Other Current Assets,39200000.0,106000000.0,102300000.0,121500000.0,136800000.0
Retained Earnings,1084600000.0,1268300000.0,1602800000.0,1893400000.0,2170500000.0
Other Liab,342900000.0,334100000.0,591700000.0,566400000.0,551700000.0
Good Will,2287100000.0,3540000000.0,3680600000.0,3876500000.0,3981500000.0
Treasury Stock,-131400000.0,-186100000.0,-176800000.0,-98500000.0,-161700000.0
Other Assets,178700000.0,190100000.0,687900000.0,758200000.0,786700000.0
Cash,358500000.0,172500000.0,189200000.0,237700000.0,325700000.0
Total Current Liabilities,773400000.0,1055200000.0,1190300000.0,1311300000.0,1188600000.0
Deferred Long Term Asset Charges,,12200000.0,475500000.0,510200000.0,502000000.0
Other Stockholder Equity,-131400000.0,-186100000.0,-176800000.0,-98500000.0,-161700000.0
Property Plant Equipment,174000000.0,212900000.0,381700000.0,380700000.0,374200000.0
Total Current Assets,1311700000.0,1089100000.0,1211800000.0,1281400000.0,1450600000.0
Net Tangible Assets,-237400000.0,-1609900000.0,-1240300000.0,-859700000.0,-543400000.0
Net Receivables,470500000.0,512600000.0,608200000.0,620500000.0,624800000.0
Long Term Debt,785500000.0,1712300000.0,1624200000.0,1291400000.0,1293200000.0
Inventory,264600000.0,298000000.0,312100000.0,301700000.0,363300000.0
Accounts Payable,146000000.0,147600000.0,159300000.0,143200000.0,207300000.0
Minority Interest,,400000.0,1400000.0,1700000.0,
Short Long Term Debt,128400000.0,256200000.0,219000000.0,255800000.0,
Short Term Investments,178900000.0,,,,
